Name,Address,Longitude,Latitude,ZipCodeId
TUTTA BELLA NEAPOLITAN PIZZERIA,4918 RAINIER AVE S,-122.2844612791,47.5572251231,13
TUTTA BELLA NEAPOLITAN PIZZARI,2200 WESTLAKE AVE,-122.3380900477,47.6179776698,16
TURTLE COFFEE,9000 HOLMAN RD NW BLDG 1/D,-122.3756947834,47.6941757401,4
TURKISH DELIGHT,1930 PIKE PL,-122.343122362,47.6103733661,15
TULUM,6808 E GREENLAKE WAY N,-122.3281169789,47.6781532325,6
TULIO RESTAURANT,1100 5TH AVE,-122.332440161,47.6075499911,15
TUK TUK THAI KITCHEN,1625 W DRAVUS ST,-122.3785111663,47.648276355,9
TUK TUK MOBILE FEAST (KC562),10256 16TH AVE SW,-122.33364239,47.56610415,26
TUBS GOURMET SUBS,11064 LAKE CITY WAY NE,-122.3002578785,47.7100186616,12
TU TACO @ SEATTLE U,901 12TH AVE,-122.31827,47.6084,0
TT MINI MART,5603 RAINIER AVE S,-122.27831652,47.55180649,13
TSUKUSHINBO RESTAURANT,515 S MAIN ST,-122.326819562,47.5998524171,11
TSUI SUSHI BAR,6421 LATONA AVE NE,-122.3256806077,47.6757549687,6
TSUE CHONG CO INC,508 8TH AVE S,-122.3222331742,47.5982278299,11
TRUFFLE QUEEN,1524 PIKE PL,-122.3413143898,47.6092882403,15
TRUCK STOP CAFE,1800 9TH AVE,-122.33335579,47.61533723,15
TRU BISTRO,610 TERRY AVE,-122.32367022,47.6063996,11
TROY BLOCK MARKET,307 FAIRVIEW AVE N,-122.33510399,47.62165425,7
TROPICAL HUT,5723 RAINIER AVE S,-122.2776722037,47.5505407654,13
TROPICAL BERRY,8507 35TH AVE NE,-122.2909539708,47.6904178306,6
TROPHY CUPCAKES & PARTY,1815 N 45TH ST,-122.3357187627,47.661125125,1
TROPHY CUPCAKES,223 W GALER ST,-122.36009886,47.63212529,9
TROPHY CUPCAKE,2612 NE VILLAGE LN,-122.2996459456,47.6625435986,17
TRIPLE R BREWERY ALLEY TAVERN,916 B NE 64TH ST,-122.317889,47.675188,6
TRIPLE DOOR,216 UNION ST,-122.3376867685,47.6086421123,15
TRINITY MARKET & DELI,4301 ROOSEVELT WAY NE,-122.3179948498,47.6594706402,17
TRIANGLE SPIRITS,3507 FREMONT PL N,-122.3510897241,47.6509240704,1
TRIANGLE PUB,9454 DELRIDGE WAY SW,-122.3553147969,47.5178141792,18
TREASURES  GIFT & SNACKS,800 5TH AVE,-122.3302788867,47.6057293923,11
TRAVELODGE SEATTLE (NORTH OF DOWNTOWN),8512 AURORA AVE N,-122.34415035,47.69125037,1
TRAILBEND TAPROOM,1118 NW 50TH ST STE 1,-122.37165,47.66518,21
"TRADER JOE'S,  #130",1700 E MADISON ST,-122.3096688371,47.6160838694,0
TRADER JOE'S #147,4609 14TH AVE NW,-122.374447,47.662754,21
TRADER JOE'S #137,4555 ROOSEVELT WAY NE,-122.3178458225,47.6626143256,17
TRADER JOE'S #135,1916 QUEEN ANNE AVE N,-122.35666911,47.63641241,7
TRACTOR TAVERN,5213 BALLARD AVE NW,-122.3828061621,47.6657052536,21
TOYODA SUSHI RESTAURANT,12543 LAKE CITY WAY NE,-122.2948563978,47.7205119414,12
TOWNE PUB,2322 1ST AVE,-122.3468554282,47.6139994085,16
TOWER DELI & SUNDRIES,1811 7TH AVE,-122.3356792459,47.6137779292,15
TOWER 12 MARKET,2001 2ND AVE,-122.34230833,47.61170308,16
TOUS LES JOURS BAKERY (DISTRICT H),101 TERRY AVE N,-122.33742222,47.61877812,7
TOUS LES JOURS BAKERY,625 5TH AVE S 120,-122.32793,47.59715,11
TOULOUSE PETIT KITCHEN & LOUNGE,601 QUEEN ANNE AVE N,-122.3569098631,47.6247323574,7
TOUGO COFFEE LLC,860 YESLER WAY,-122.32161,47.60186,0
TOTEM SMOKEHOUSE,1906 PIKE PL,-122.3422424939,47.6098738068,15
TOTAL WINE & MORE,1550 W ARMORY WAY,-122.37703054,47.63859577,9
TOSHIO'S TERIYAKI,1706 RAINIER AVE S,-122.3053660762,47.5882050051,19
TOSHI'S TERIYAKI,3715 NE 45TH ST,-122.2875511823,47.6611102656,17
TORTUGA,501 2ND AVE W STE 100,-122.39431846,47.66891651,9
TOPS K-8,2515 BOYLSTON AVE E,-122.3236864573,47.6425094258,5
TOPLOINO'S PIZZA,1534 1ST AVE S STE 400,-122.33392,47.58902,23
TOP POT DOUGHNUTS,1206 MADISON ST,-122.32376098,47.6100867,11
"TOP BANANA, INC",6501 15TH AVE NW,-122.3773256862,47.6761934239,4
TONY'S BAKERY & DELI,6020 M L KING JR WAY S,-122.2861321075,47.5477856597,13
TONY T'S SPORTS LOUNGE,1518 1ST AVE S,-122.33369,47.63296,23
TON KIANG BBQ NOODLE HOUSE,668 S WELLER ST,-122.3241586055,47.5976381517,11
TOMO,9811 16TH AVE SW,-122.3553357,47.51516764,18
TOM DOUGLAS CATERING,5118 14TH AVE NW,-122.37317987,47.66613598,21
"TODOS SANTOS, LLC",200 OCCIDENTAL AVE S,-122.332511,47.600721,11
TOAST TO TOAST,211 DEXTER AVE N,-122.342633753,47.6198677378,7
TOAST MI,7130 WOODLAWN AVE NE,-122.32440389,47.68027329,6
TNT TAQUERIA,2114 N 45TH ST,-122.33290658,47.66161672,1
TJ'S DELI AND FRESH,800 5TH AVE #140,-122.3302661956,47.605714198,11
TITO'S (KC476),1250 1ST AVE S,-122.33304503,47.59150746,23
TIPPE & DRAGUE ALEHOUSE,3315 BEACON AVE S,-122.30900019,47.57359922,19
TIO BABY'S,3801 STONE WAY N STE D,-122.34303445,47.6529772,1
TINTE CELLARS LLC,5951 AIRPORT WAY S,-122.31739677,47.54944084,2
TIN LIZZIE LOUNGE @ MARQUEEN HOTEL,600 QUEEN ANNE AVE N,-122.356523,47.625057,7
"TIN HAT BAR AND GRILL, THE",512 NW 65TH ST,-122.3627775048,47.6760897204,4
TIN DOG BREWING LLC,309 S CLOVERDALE ST STE A2,-122.33252074,47.52469037,2
TIMELESS TEA,1000 NE 50TH ST,-122.31717842,47.66529476,17
TIME BISTRO LLC,4537 UNIVERSITY WAY NE,-122.3133675205,47.6616372082,17
TIME 4 PHO,2812 THORNDYKE AVE W,-122.3823381089,47.6452091846,8
TILIKUM PLACE CAFE,407 CEDAR ST,-122.3476119646,47.6179065532,16
TIGREAN COMMUNITY ASSOCIATION,1902 E YESLER WAY #8,-122.30743,47.60187,0
TIGERLY OX LLC,515 S MICHIGAN ST,-122.32780988,47.54552363,2
TIG KITCHEN AND BAR,5240 UNIVERSITY WAY NE STE C,-122.31268484,47.66775053,17
TIFFANY'S CARIBBEAN EATERY,4267 S ORCAS ST,-122.27801705,47.55106663,13
TIENDA MI PUEBLITO,4309 S HENDERSON ST,-122.2788707426,47.5229333422,13
TIAN FU OLD TOWN,4500 9TH AVE NE,-122.31807273,47.66174278,17
TIAN FU,300 NE NORTHGATE WAY,-122.3255175,47.70898325,12
TI22,2510 4TH AVE,-122.34641735,47.61716235,16
"THURSDAY, LLC",534 15TH AVE E,-122.3124212017,47.6241956933,14
THURGOOD MARSHALL,2401 S IRVING ST,-122.2998462959,47.5909585278,19
THUNDERBIRD TAVERN,7515 15TH AVE NW,-122.3770172208,47.6837163611,4
THUDSUAN KITCHEN AND BAR,1818 E MADISON ST,-122.30783906,47.61687351,0
THRIVE @ SEATTLE U,901 12TH AVE,-122.31711033,47.61065533,0
THREE KEYS LLC,129 E BELMONT AVE,-122.324258,47.619306,5
THREE GIRLS BAKERY BALLARD,6209 15TH AVE NW,-122.376482706,47.6740903002,21
THREE GIRLS BAKERY,1514 PIKE PL,-122.3408507814,47.609093693,15
THORNTON CREEK ELEMENTARY SCHOOL,7712 40TH AVE NE,-122.28443041,47.68565478,6
THOMPSON SEATTLE - BANQUETS,110 STEWART ST,-122.34116307,47.6106163,15
THOMAS STREET WAREHOUSE RESTAURANT LLC,234 9TH AVE N,-122.33953,47.6206,7
THOMAS MARKET,233 SUMMIT AVE E,-122.325573492,47.6206530641,5
"THISTLEDOWN, LLC",911 N 145TH ST,-122.34733161,47.7337845,22
THIRSTY FISH,9041 HOLMAN RD NW,-122.3751874781,47.6952243124,4
THIRD CULTURE GLOBAL INC,3518 FREMONT PL N,-122.35050222,47.65119016,1
THIEN PHAT CORPORATION,3330 RAINIER AVE S,-122.2937846168,47.5732271666,19
THETA XI,4522 18TH AVE NE,-122.3080504465,47.6619482341,17
THETA DELTA CHI,4532 19TH AVE NE,-122.3068862162,47.6622669099,17
THEO'S GYRO'S (KC735),4401 NW WALLINGFORD AVE N,-122.36175685,47.69048678,1
THE WICK MOTORCYCLES AND COFFEE,7409 AURORA AVE N,-122.34484,47.68317,1
THE WHIT'S END,6510 PHINNEY AVE N,-122.35400689,47.67634265,1
THE VICTOR TAVERN (TAVERN VLA6),2121 6TH AVE,-122.34025785,47.61528837,16
THE UNIQUE PIZZA & PASTA LLC,12319 ROOSEVELT WAY NE,-122.3185311475,47.7183655349,12
THE TRAVELING GOAT,621 1/2 QUEEN ANNE AVE N,-122.356894962,47.6252121083,7
THE TOLEDO,1628 DEXTER AVE N STE B,-122.34203811,47.63386313,7
THE TAP ROOM AT PIKE PLACE,1525 FIRST AVE #16,-122.34085881,47.60945455,15
THE TALL CHEF,3223 3RD AVE S,-122.33088777,47.57466391,23
THE STOP,616 1ST AVE STE 101,-122.33372251,47.60246806,11
THE SPLINTERED WAND,5135 BALLARD AVE NW,-122.38195197,47.66514435,21
THE SIX,1319 DEXTER AVE N,-122.34256059,47.63107205,7
THE SHOP BY PORTER,1201 2ND AVE,-122.33695522,47.60684233,15
THE SHAMBLES RESTAURANT,7777 15TH AVE NE,-122.31236281,47.68650342,6
THE SEATTLE GRIND (KC207),5604 DELRIDGE WAY SW,-122.36272184,47.55167133,18
THE SEATTLE GRIND,516 HARRISON ST,-122.3470061211,47.6222372337,7
THE SANCTUARY AT LOTTE HOTEL SEATTLE,811 5TH AVE,-122.33122811,47.6054754,11
THE ROLL POD (KC505),5604 DELRIDGE WAY SW,-122.36272184,47.55167133,18
THE ROLL POD,9602 16TH AVE SW,-122.35495029,47.51715436,18
THE RETRO,216 STEWART ST,-122.3400025,47.61153398,15
THE RABBIT BOX,94 PIKE ST,-122.340364569,47.608888265,15
THE PASTRY PROJECT,165 S MAIN ST,-122.3323,47.59992,11
THE PAELLA KING,4634 E MARGINAL WAY E 120,-122.27789017,47.65917387,23
THE ORIGINAL PHILLY'S MOBILE TRUCK,3019 MARTIN LUTHER KING JR WAY S,-122.29704,47.57623,19
THE ORGANIC COUP,701 5TH AVE,-122.33061288,47.60452875,11
THE OCTOPUS BAR,2121 N 45TH ST,-122.3327939295,47.6611834755,1
THE NOOK,2206 CALIFORNIA AVE SW UNIT A,-122.38618895,47.58375196,10
THE MEYER,118 S WASHINGTON ST,-122.33337025,47.60105208,11
THE MASONRY MOBILE (KC764),730 N 34TH ST,-122.34837024,47.64953352,1
THE MASONRY,730 N 34TH ST,-122.34837024,47.64953351,1
THE MAPLE PUB,8929 ROOSEVELT WAY NE,-122.3179236605,47.6938920793,6
THE LUNCH PAD @ AMAZON,325 EASTLAKE AVE E FL 2,-122.32955206,47.62138829,7
THE LUNCH LADIES CATERING,2601 S MCCLELLAN ST,-122.31241,47.59944,19
THE LODGE ACQUISITION WEST SEATTLE LLC,4209 SW ALASKA ST,-122.38594554,47.56091659,10
THE HUB,321 TERRY AVE N,-122.337501,47.621331,7
THE HOME OFFICE CAFE,2606 2ND AVE,-122.34904917,47.61625303,16
THE HART AND THE HUNTER,111 PINE ST,-122.34037866,47.60989094,15
THE HALAL GUYS,101 YESLER WAY,-122.33361633,47.60159672,11
THE GROWLER GUYS,8500 LAKE CITY WAY NE,-122.3073252713,47.6905195179,6
THE GOOD SOCIETY,2701 CALIFORNIA AVE SW,-122.38683926,47.57916365,10
THE GOLDEN OLIVE,521 QUEEN ANNE AVE N,-122.3569226063,47.6239534808,7
THE FRY GUY LLC,1740 1ST AVE S,-122.33383,47.58706,23
THE FLOUR BOX,5520 RAINIER AVE S,-122.2777471,47.55225206,13
THE FLORA BAKEHOUSE,1511 S LUCILE ST,-122.31274283,47.55331907,2
THE FIG AND THE JUDGE,515 MADISON ST,-122.3307489121,47.6065952057,11
THE DRAY,708 NW 65TH ST,-122.3648302307,47.6761095579,4
THE DISH CAFE,4358 LEARY WAY NW,-122.365667766,47.660263853,21
THE CRESCENT LOUNGE,1413 E OLIVE WAY,-122.3262956223,47.6174345153,0
THE COMEBACK SEATTLE,1950 1ST AVE S,-122.33395564,47.58450416,23
THE COLLECTIVE - CREST,400 DEXTER AVE N,-122.34205922,47.62219946,7
THE CHARTER HOTEL,1610 2ND AVE,-122.33998413,47.61095523,15
THE CAVE @ SEATTLE U,919 E JAMES ST,-122.319346,47.606678,0
THE CAPERCAILLIE,1315 E JEFFERSON ST R #101,-122.3148,47.60605,0
THE BRIDGE,6301 CALIFORNIA AVE SW,-122.3874393,47.54657257,3
THE BOX BAR,5401 CALIFORNIA AVE SW,-122.38728753,47.5537832,3
THE BOUNTY,1218 N 45TH ST,-122.3429732124,47.6615496171,1
THE BOB,4131 UNIVERSITY WAY NE,-122.3135018659,47.6577432197,17
THE BLU GROUSE,9839 17TH AVE SW,-122.35681227,47.51439839,18
THE BLOCK,4214 UNIVERSITY WAY NE,-122.3128642778,47.6587769139,17
THE BEER JUNCTION,4511 CALIFORNIA AVE SW,-122.3870514,47.56253855,10
THE BEEHIVE ESPRESSO (KC705),9796 HOLMAN RD NW,-122.36237,47.70116,4
THE BARBEQUE PIT,1816 E YESLER WAY,-122.3082396032,47.6018668696,0
THE BALLARD CUT,5313 A BALLARD AVE NW,-122.383909,47.666698,21
THE BACON MANSION BED & BREAKFAST,959 BROADWAY E,-122.3216585013,47.6284691811,5
THE 3RD LIL PIG,2122 14TH AVE S,-122.3144441712,47.5838314629,19
THATS AMORE ITALIAN CAFE,1425 31ST AVE S,-122.2926763524,47.5895610874,19
THAT BROWN GIRL COOKS! LLC,2822 M L KING JR WAY S,-122.29581089,47.57765253,19
THAPRACHAN THAI CUISINE,805 NE 65TH ST STE #E,-122.319547,47.675614,6
THANH VI VIETNAMESE CUISINE,4226 UNIVERSITY WAY NE,-122.3129638437,47.6591946447,17
THANH THAO RESTAURANT,6012 M L KING JR WAY S,-122.2857702878,47.5475821198,13
THANH THANH CAFE,6033 M L KING JR WAY S,-122.28636,47.54688,13
THANH TAM RESTAURANT,1200 S JACKSON ST #8,-122.317132717,47.599354186,19
THANH SON TOFU OF SEATTLE INC,1248 S KING ST #B,-122.31508624,47.59862554,19
THAN BROTHERS RESTAURANT,527 BROADWAY E,-122.321288,47.623884,5
THAN BROTHERS RESTAURANT,2309 N 45TH ST,-122.3311320729,47.6610032585,1
THAN BROTHER'S RESTAURANT,4207 UNIVERSITY WAY NE,-122.3133741381,47.6585096946,17
THAIKU,6705 GREENWOOD AVE N,-122.3556816336,47.6780329813,1
THAIGER ROOM,4228 UNIVERSITY WAY NE,-122.3129605069,47.6592329368,17
THAI-U-UP (KC454),5604 DELRIDGE WAY SW,-122.36272184,47.55167133,18
THAI TOM,4543 UNIVERSITY WAY NE,-122.3134402703,47.6624835152,17
THAI THANI KITCHEN,201 BOREN AVE N,-122.33616788,47.61999048,7
THAI THAI KITCHEN,9525 AURORA AVE N,-122.3448594573,47.6985746285,1
THAI TASTE,601 2ND AVE,-122.3330534593,47.6023932983,11
THAI STAR RESTAURANT,1007 BOREN AVE,-122.3255387537,47.6094701444,11
THAI SIAM,8305 15TH AVE NW,-122.3771787749,47.6889359076,4
THAI RECIPE RESTAURANT,2609 S MCCLELLAN ST,-122.2988198746,47.5780361563,19
THAI PLACE,503 S WELLER ST,-122.3273195847,47.597376838,11
THAI ONE ON,12343 LAKE CITY WAY NE,-122.2960341336,47.7186792284,12
THAI ON HIGHLANDS MOBILE (KC658),601 2ND AVE,-122.33305,47.6024,11
THAI ON 1ST,2904 1ST AVE,-122.3526677605,47.6172167978,16
THAI OF WEDGWOOD,7520 35TH AVE NE,-122.2901769647,47.6837470006,6
THAI OCEAN RESTAURANT,401 NE RAVENNA BL C,-122.3249601524,47.678304921,6
THAI GREENWOOD,14419 GREENWOOD AVE N #C,-122.3560772852,47.7338234533,22
THAI GINGER,600 PINE ST,-122.3353130215,47.6128922539,15
THAI FUSION RESTAURANT & LOUNGE,15 NICKERSON ST,-122.357205434,47.6493587234,7
THAI FUSION BISTRO,323 NE THORNTON PL,-122.3243644181,47.7022429108,12
THAI CURRY SIMPLE,406 5TH AVE S,-122.3274668678,47.5988891641,11
THAI 2 GO,7617 AURORA AVE N,-122.3447439,47.68459603,1
TERRA PLATA,1501 A MELROSE AVE,-122.328078448,47.6144923387,0
TERIYAKI TIME,14419 GREENWOOD AVE N B,-122.3560772852,47.7338234533,22
TERIYAKI PLUS COMPANY,4001 AIRPORT WAY S,-122.322923819,47.5678786884,2
TERIYAKI PLUS,2100 N NORTHGATE WAY #B,-122.3334961928,47.709022328,22
TERIYAKI MADNESS,2320 N 45TH ST,-122.3305259116,47.6615792716,1
TERIYAKI FIRST,806 NW 85TH ST,-122.3663457842,47.6908426969,4
TERIYAKI BOWL,4209 GILMAN AVE W,-122.3894391134,47.657860359,8
TERIYAKI & WOK,324 BROADWAY E,-122.3205186285,47.621849953,5
TERIYAKI & PHO TOWN,13027 AURORA AVE N,-122.34548063,47.72436299,22
TERIKING,718 TAYLOR AVE N,-122.3457847536,47.626030335,7
TENTH WEST,1903 10TH AVE W #C,-122.3705899656,47.6361642369,9
TENGU JAPANESE RESTAURANT,311 NE THORTON PL,-122.324317,47.70278,12
TEN SUSHI,1207 S JACKSON ST,-122.316442475,47.598822278,19
TEMPLE PASTRIES,2524 S JACKSON ST,-122.29910113,47.5994562,19
TEMPLE BILLARDS,126 S JACKSON ST,-122.3332781337,47.5993788712,11
TEKU TAVERN,552 DENNY WAY,-122.34583843,47.6187607,7
TEINEI,1256 REPUBLICAN ST,-122.33098643,47.62331404,7
TEDDY'S,1012 NE 65TH ST,-122.3167693324,47.6760174936,6
TEASOME,6412 PHINNEY AVE N,-122.35416818,47.67580194,1
TEACHERS LOUNGE,8505 GREENWOOD AVE N,-122.3555792,47.69086272,1
TEA REPUBLIK,4527 UNIVERSITY WAY NE,-122.3134161128,47.6620785738,17
TEA KING,1600 DEXTER AVE N,-122.34197174,47.63321959,7
"TEA ADDICTS, LLC",1525 HARVARD AVE,-122.32237542,47.61468362,0
TDO SEA LLC,1631 E OLIVE WAY,-122.32427377,47.61941639,0
TAYLOR RESTAURANTS INC,1521 MELROSE AVE,-122.328089669,47.6146419058,0
TAVOLATA STONE WAY,3627 STONE WAY N,-122.3430794,47.65146613,1
TAVOLATA DOWNTOWN,1201 2ND AVE STE D,-122.33696,47.60684,15
TAVOLATA,501 E PIKE ST STE 100,-122.3252393,47.61387181,0
TAVERN LAW,1406 12TH AVE,-122.31654417,47.61321232,0
TAURUS OX,1523 E MADISON ST #101,-122.31171297,47.61469102,0
TAT'S DELICATESSEN INC,3808 18TH AVE SW,-122.35660666,47.56979822,18
TAT'S DELICATESSEN,157 YESLER WAY S,-122.3327426926,47.6016656092,11
TASTYS T & M'S,8605 14TH AVE S,-122.31510482,47.52616569,2
TASTY RESTAURANT,1046 S JACKSON ST,-122.3176895381,47.5996622085,11
TASTY POT,4509 UNIVERSITY WAY NE,-122.31345291,47.66166399,17
TASTE OF XI'AN,4523 UNIVERSITY WAY NE,-122.3134497058,47.6619704628,17
TASTE OF THE CARIBBEAN,1212 E JEFFERSON ST,-122.31599658,47.6064695,0
TASTE OF INDIA LOUNGE,5507 ROOSEVELT WAY NE,-122.31761888,47.66887565,17
TASTE OF INDIA,5517 ROOSEVELT WAY NE,-122.3175672509,47.6690811685,17
TASTE OF ASIA,1501 4TH AVE,-122.3375047654,47.6102733274,15
TASHI SOKPO PROPERTY MANAGE,5210 ROOSEVELT WAY NE STE A,-122.31706863,47.66679293,17
TARGY'S TAVERN,600 W CROCKETT ST,-122.3652417956,47.6378953219,9
TARGET STORES -  T1284,302 NE NORTHGATE WAY,-122.3254044512,47.7088831848,12
TARGET STORE T-3286,4535 UNIVERSITY WAY NE,-122.31343852,47.66232626,17
TARGET STORE # 2786,1401 2ND AVE,-122.33856161,47.60845868,15
TARGET #3327,1448 NW MARKET ST,-122.37544509,47.66893234,21
TARASCO RESTAURANT,1452 NW 70TH ST,-122.3748049529,47.6796616698,4
TAQUITOS FELIZ DOS (KC070),10050 15TH AVE SW,-122.350237,47.488203,26
TAQUERIA TEQUILA,301 NW 85TH ST,-122.3608381431,47.6903503987,4
TAQUERIA TEHUACAN LLC (KC348),7219 RAINIER AVE S,-122.27098108,47.53790681,13
TAQUERIA SOTELO,2908 E CHERRY ST,-122.36172,47.69048,0
TAQUERIA LOS TETILLAS (KC621),14018 AURORA AVE N,-122.34462028,47.73089568,22
TAQUERIA LOS POTRILLOS #5  (KC242),8709 14TH AVE S,-122.36272,47.55167,2
TAQUERIA LOS POTRILLOS #4,9600 16TH AVE SW,-122.35494386,47.51720554,18
TAQUERIA LOS PINOS,7300 RAINIER AVE S,-122.26990821,47.53673376,13
TAQUERIA LA QUEBRADA,9641 15TH AVE SW,-122.35443212,47.51600029,18
TAQUERIA LA PASADITA (KC727),5604 DELRIDGE WAY SW,-122.36277,47.55169,18
TAQUERIA LA ORIGINAL (KC734),1440 S JACKSON ST,-122.31237,47.59938,19
TAQUERIA LA JAROCHITA,5604 DELRIDGE WAY SW,-122.36272184,47.55167133,18
TAQUERIA LA FONDITA II,10050 15TH HWY S,-122.3457351222,47.4674057201,26
TAQUERIA LA CANASTA,10256 16TH AVE SW,-122.3546868,47.51023065,26
TAQUERIA EL SOL LLC,551 S MICHIGAN ST,-122.28886538,47.5649167,2
TAQUERIA EL RINCON EXPRESS,8709 14TH AVE S,-122.3152125124,47.5252478223,2
TAQUERIA EL RANCHERO LLC #2,7300 RAINIER AVE S,-122.19278562,47.28879396,13
TAQUERIA EL RANCHERO,7300 RAINIER AVE S,-122.31691963,47.5977415,13
TAQUERIA EL PARIAN,8709 14TH AVE S,-122.2762045698,47.5465435524,2
TAQUERIA EL NARANJO,7200 AURORA AVE N,-122.24774725,47.37859533,1
TAQUERIA EL GALLO DIAZ,3211 BEACON AVE S,-122.1692241914,47.5774634181,19
TAQUERIA EL CINCO DE MAYO LLC (KC424),10050 15TH AVE SW,-122.30335949,47.36827459,26
TAQUERIA EL CINCO DE MAYO LLC (KC171),10050 15TH AVE SW,-122.35359634,47.51224488,26
TAQUERIA COSTA ALEGRE,9000 RAINIER AVE S,-122.2686306537,47.5227727884,13
TAQUERIA CHIRRI'S,2026 NW MARKET ST,-122.31243582,47.73503888,21
TAQUERIA CANTINA OTS,89 UNIVERSITY ST,-122.33833006,47.60655463,15
TAQUERIA CANTINA,2630 1ST AVE,-122.35021831,47.61586004,16
TAPROOT CAFE & BAR,4908-A RAINIER AVE S,-122.28461542,47.55752616,13
TAPESTRY COLLECTION BY HILTON @ THE SOUND HOTEL,2120 4TH AVE,-122.34187,47.61444,16
TAPAS LAB,7012 WOODLAWN AVE NE 3B,-122.3243971115,47.6793412818,6
TANUKI IZAKAYA,5266 UNIVERSITY WAY NE,-122.31279,47.66829,17
TANOOR,803 DEXTER AVE N,-122.34255,47.62688,7
TANGLE TOWN PUBLIC HOUSE,2106 N 55TH ST,-122.3334790005,47.6688058796,1
TANGERINE THAI,5914 PHINNEY AVE N,-122.35401478,47.67224265,1
TANEDA,219 BROADWAY AVE E #14,-122.3211199818,47.620142678,5
TANDOORI HUT,2616 2ND AVE,-122.3491321192,47.6163017005,16
TANDEM CATERING EVENTS (KC769),1714 N 44TH ST,-122.8989395,47.0437162,1
TANA MARKET,2518 E CHERRY ST,-122.2992636954,47.6081807775,0
TAN DINH DELI,1212 S MAIN ST #A,-122.316422408,47.600134015,19
TAMMY'S DELI,7101 M L KING JR WAY S,-122.2830544781,47.5384619502,13
TAMARIND TREE,1036 S JACKSON ST A,-122.3191539762,47.5993495583,11
TAMARI BAR,514 E PINE ST,-122.32468499,47.61543302,0
"TAMALE MY LIFE, LLC",1740 1ST AVE S,-122.3338,47.58706,23
TAM THANH CAFE,9447 DELRIDGE WAY SW,-122.3560081536,47.5180242066,18
TAM NOODLE BOX,412 BROADWAY,-122.32052,47.605888,0
TALLEY HIGH SCHOOL/ STUDENT CAFE,7800 S 132ND ST,-122.23563532,47.48534122,25
TALLEY HIGH SCHOOL - KITCHEN,7800 S 132ND ST,-122.23563532,47.48534122,25
TALL GRASS BAKERY,5907 24TH AVE NW,-122.3878376891,47.6717903504,21
TALARICO'S PIZZERIA,4718 CALIFORNIA AVE SW,-122.3862321501,47.5604583092,10
TALARICO'S FREMONT,456 N 36TH ST,-122.3530125684,47.6521655847,1
TAKU,706 E PIKE ST STE B,-122.32304984,47.61428205,0
TAKI'S MAD GREEK,1471 NW 85TH ST,-122.3758571647,47.6904481493,4
TAKE FIVE,3012 NE BLAKELEY ST,-122.29519,47.66466,17
TAKE 5 URBAN MARKET,6757 8TH AVE NW,-122.3662681252,47.6793997739,4
TAI TUNG RESTAURANT,655 S KING ST,-122.3247319621,47.5982074841,11
TAHNAUM THAI,5604 DELRIDGE WAY SW,-122.36252,47.5517,18
TAFTANBAZAAR AND HALAL MEAT,12325 ROOSEVELT WAY NE,-122.3185129159,47.7185515985,12
TADAH,2604 CALIFORNIA AVE SW,-122.38622998,47.5808954,10
TACOS LAS DELICIAS (KC301),12225 AURORA AVE N,-122.35492066,47.70531745,22
TACOS JENNYFERS,462 N 36TH ST #107,-122.34141407,47.46618475,1
TACOS EL BAJIO (KC950),5604 DELRIDGE WAY SW,-122.36270074,47.55176911,18
TACOS DON TOTO,7820 RAINIER AVE S,-122.17032,47.57279,13
TACOS DON RIKY 3,5604 DELRIDGE WAY SW,-122.36272184,47.55167134,18
TACOS DON RIKY,5600 DELRIDGE WAY SW,-122.3627,47.55177,18
TACOS DON RICKY (KC936),5604 DELRIDGE WAY SW,-122.36272184,47.55167134,18
TACOS CHUKIS @ SLU,830 DEXTER AVE N,-122.34192496,47.62679161,7
TACOS CHUKIS,2215 E UNION ST,-122.3031846,47.6128165,0
"TACORTIZ, LLC",11740 15TH AVE NE,-122.2018715,47.4873826,12
TACONTAINER (KC941),2738 ALKI AVE SW,-122.41084,47.57892,10
TACO TIME,2212 N 45TH ST,-122.3316535652,47.6615580106,1
TACO STREET,7136 MARTIN LUTHER KING JR WAY S #102,-122.28098438,47.53775859,13
TACO DEL MAR,908 STEWART ST,-122.3344823621,47.6159825972,15
TACO CITY TAQUERIA,5212 RAINIER AVE S,-122.2828799058,47.5557469244,13
TACO BELL #35315,5918 15TH AVE NW,-122.3759188644,47.6721316424,21
TACO BELL #35314,1110 N 90TH ST,-122.3443350948,47.6943321467,1
TACO BELL #31311,10711 16TH AVE SW,-122.3553260987,47.5067167556,26
TACO BELL #15633,2201 4TH AVE S,-122.3294966525,47.5838284927,23
TABLE CATERING AND PRIVATE EVENTS,198 NICKERSON ST,-122.18132791,47.4984935,7
T'JUANA TACOS FOOD TRUCK,5604 DELRIDGE WAY SW,-122.36272184,47.55167134,18
T'JUANA TACOS,209 BROADWAY E,-122.3211181819,47.6200306337,5
T.S. MCHUGH'S,21 MERCER ST,-122.3558509194,47.6243549895,7
T-MOBILE PARK,151 S ROYAL BROUGHAM WAY,-122.3335774697,47.5921744369,23
"T M DESSERT WORKS, INC",6116 PHINNEY AVE N,-122.3541122079,47.6737165732,1
SZN,823 5TH AVE N,-122.3477051484,47.6270220426,7
SWINE AND STEEL LLC (KC926),12513 LAKE CITY WAY NE,-122.33878,47.56187,12
